key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-160609,kvs22 i 34 nie reaguje dotyk,2025-06-25 11:35:41.161000+02:00,Incydent,kvs22 i 34 nie reaguje dotyk,kvs22 i 34 nie reaguje dotyk,inne,0.5
SD-160607,braki danych store2ods,2025-06-25 11:32:51.786000+02:00,Usługa,braki danych store2ods,braki danych store2ods,inne,0.5
SD-160606,Informacja,2025-06-25 11:31:03.988000+02:00,Usługa,Informacja,informacja,inne,0.5
SD-160605,POS - brak zabawek,2025-06-25 11:28:22.616000+02:00,Incydent,POS - brak zabawek,pos - brak zabawek,inne,0.5
SD-160603,Informacja,2025-06-25 11:22:17.685000+02:00,Usługa,Informacja,informacja,inne,0.5
SD-160601,Skaner COD - Kupony wskakują na POS19 zamiast na POS02.,2025-06-25 11:21:38.446000+02:00,Incydent,Skaner COD - Kupony wskakują na POS19 zamiast na POS02.,skaner cod - kupony wskakują na pos19 zamiast na pos02.,inne,0.5
SD-160598,Głuchy telefon,2025-06-25 11:09:33.797000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-160597,MyStore - Brak WRiN na syrop poziomkowy,2025-06-25 11:07:39.515000+02:00,Incydent,MyStore - Brak WRiN na syrop poziomkowy,mystore - brak wrin na syrop poziomkowy,inne,0.5
SD-160595,MFA - Wygenerowanie nowych kodów,2025-06-25 11:07:07.546000+02:00,Usługa,MFA - Wygenerowanie nowych kodów,mfa - wygenerowanie nowych kodów,inne,0.5
SD-160594,Pos/Cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,2025-06-25 11:07:04.037000+02:00,Usługa,Pos/Cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,pos/cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,inne,0.5
SD-160593,Pos/Cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,2025-06-25 11:03:58.650000+02:00,Usługa,Pos/Cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,pos/cso - z wyboru happy meal zniknęły zabawki zostały tylko ksiązki,inne,0.5
SD-160592,Informacja,2025-06-25 11:02:21.201000+02:00,Usługa,Informacja,informacja,inne,0.5
SD-160591,"maym tapete hit maka, a u nas ta promocja nie obowiązuje. poproszę usunięcie tej tapety
",2025-06-25 10:59:45.606000+02:00,Incydent,"maym tapete hit maka, a u nas ta promocja nie obowiązuje. poproszę usunięcie tej tapety","maym tapete hit maka, a u nas ta promocja nie obowiązuje. poproszę usunięcie tej tapety",inne,0.5
SD-160590,CSO - wyświetla się hit maka,2025-06-25 10:59:03.580000+02:00,Incydent,CSO - wyświetla się hit maka,cso - wyświetla się hit maka,inne,0.5
SD-160589,POS - Brak zabawek,2025-06-25 10:56:23.864000+02:00,Incydent,POS - Brak zabawek,pos - brak zabawek,inne,0.5
SD-160588,MyStore - nie można dodać półproduktu na straty,2025-06-25 10:56:20.353000+02:00,Incydent,MyStore - nie można dodać półproduktu na straty,mystore - nie można dodać półproduktu na straty,inne,0.5
SD-160586,tapeta hity maka,2025-06-25 10:52:44.082000+02:00,Incydent,tapeta hity maka,tapeta hity maka,inne,0.5
SD-160585,Dostęp do touchpanelu,2025-06-25 10:49:42.124000+02:00,Incydent,Dostęp do touchpanelu,dostęp do touchpanelu,inne,0.5
SD-160583,MFA - prośba o wygenerowanie,2025-06-25 10:46:51.083000+02:00,Usługa,MFA - prośba o wygenerowanie,mfa - prośba o wygenerowanie,inne,0.5
SD-160580,kvs - 0/0 na monitorach,2025-06-25 10:42:33.710000+02:00,Incydent,kvs - 0/0 na monitorach,kvs - 0/0 na monitorach,inne,0.5
SD-160579,POS - brak zabawek,2025-06-25 10:37:15.291000+02:00,Incydent,POS - brak zabawek,pos - brak zabawek,inne,0.5
SD-160571,Złe wyświetlanie się oferty lokalnej.,2025-06-25 10:26:54.758000+02:00,Incydent,Złe wyświetlanie się oferty lokalnej.,złe wyświetlanie się oferty lokalnej.,inne,0.5
SD-160570,ZMIANA GODZIN OTWARCIA RESTAURACJI,2025-06-25 10:20:18.170000+02:00,Incydent,ZMIANA GODZIN OTWARCIA RESTAURACJI,zmiana godzin otwarcia restauracji,inne,0.5
SD-160568,Mop - autorelease nie wpada automatycznie,2025-06-25 10:15:02.078000+02:00,Incydent,Mop - autorelease nie wpada automatycznie,mop - autorelease nie wpada automatycznie,Autorelease – nie wpada automatycznie,0.9
SD-160567,Instalacja drukarki po naprawie producenta,2025-06-25 10:13:01.952000+02:00,Incydent,Instalacja drukarki po naprawie producenta,instalacja drukarki po naprawie producenta,inne,0.5
SD-160565,Webtool - brak uprawnien do konta mgr,2025-06-25 10:07:18.914000+02:00,Incydent,Webtool - brak uprawnien do konta mgr,webtool - brak uprawnien do konta mgr,inne,0.5
SD-160564,MyStore - kadrowe edycja odbić,2025-06-25 10:00:34.153000+02:00,Incydent,MyStore - kadrowe edycja odbić,mystore - kadrowe edycja odbić,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-160563,CSO31/32 - pos blocked,2025-06-25 09:56:48.817000+02:00,Incydent,CSO31/32 - pos blocked,cso31/32 - pos blocked,inne,0.5
SD-160562,Telefon serwisowy - UPS 1000- wyłącza się,2025-06-25 09:51:34.682000+02:00,Incydent,Telefon serwisowy - UPS 1000- wyłącza się,telefon serwisowy - ups 1000- wyłącza się,inne,0.5
SD-160561,MFA - Prośba o wygenerowanie kodów,2025-06-25 09:50:07.823000+02:00,Usługa,MFA - Prośba o wygenerowanie kodów,mfa - prośba o wygenerowanie kodów,inne,0.5
SD-160558,Głuchy telefon,2025-06-25 09:46:50.821000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-160557,Brak aktualizacji Win11,2025-06-25 09:45:53.063000+02:00,Incydent,Brak aktualizacji Win11,brak aktualizacji win11,inne,0.5
SD-160554,POS/CSO - promocja lokalna,2025-06-25 09:44:32.964000+02:00,Incydent,POS/CSO - promocja lokalna,pos/cso - promocja lokalna,inne,0.5
SD-160553,Kvs - 0/0,2025-06-25 09:42:20.682000+02:00,Incydent,Kvs - 0/0,kvs - 0/0,inne,0.5
SD-160552,Problem z Webtoolem,2025-06-25 09:41:49.432000+02:00,Incydent,Problem z Webtoolem,problem z webtoolem,inne,0.5
SD-160551,mop - brak fiskalizacji zamówień,2025-06-25 09:40:45.144000+02:00,Incydent,mop - brak fiskalizacji zamówień,mop - brak fiskalizacji zamówień,inne,0.5
SD-160550,głuchy telefon,2025-06-25 09:39:18.024000+02:00,Usługa,głuchy telefon,głuchy telefon,inne,0.5
SD-160549,monitor z numerkami dla gości,2025-06-25 09:34:01.775000+02:00,Incydent,monitor z numerkami dla gości,monitor z numerkami dla gości,inne,0.5
SD-160548,brak danych ,2025-06-25 09:33:30.593000+02:00,Incydent,brak danych,brak danych,inne,0.5
SD-160547,MFY1 GPR - nie działa,2025-06-25 09:30:23.701000+02:00,Incydent,MFY1 GPR - nie działa,mfy1 gpr - nie działa,inne,0.5
SD-160546,POS24 - wyświetla otwartą szufldę,2025-06-25 09:30:16.818000+02:00,Incydent,POS24 - wyświetla otwartą szufldę,pos24 - wyświetla otwartą szufldę,inne,0.5
SD-160545,brak zużycia na półproduktach ,2025-06-25 09:29:49.911000+02:00,Usługa,brak zużycia na półproduktach,brak zużycia na półproduktach,inne,0.5
SD-160544,Idmb - fc1 biały ekran z zołtym m fc2i3 są niezsynchronizowane,2025-06-25 09:29:21.110000+02:00,Incydent,Idmb - fc1 biały ekran z zołtym m fc2i3 są niezsynchronizowane,idmb - fc1 biały ekran z zołtym m fc2i3 są niezsynchronizowane,inne,0.5
SD-160543,Spadek,2025-06-25 09:27:22.442000+02:00,Usługa,Spadek,spadek,inne,0.5
SD-160541,POS/CSO - brak kafelka ,2025-06-25 09:24:42.147000+02:00,Incydent,POS/CSO - brak kafelka,pos/cso - brak kafelka,inne,0.5
SD-160540,RE: RE: Brak danych PMIX 20-21.06,2025-06-25 09:23:56.471000+02:00,Usługa,RE: RE: Brak danych PMIX 20-21.06,re: re: brak danych pmix 20-21.06,inne,0.5
SD-160539,"iDMB - kawa poziomkowa, brak jako cena",2025-06-25 09:23:45.464000+02:00,Incydent,"iDMB - kawa poziomkowa, brak jako cena","idmb - kawa poziomkowa, brak jako cena",inne,0.5
SD-160537,WYłąćzenie usługi MOP,2025-06-25 09:22:38.688000+02:00,Usługa,WYłąćzenie usługi MOP,wyłąćzenie usługi mop,inne,0.5
SD-160536,KVS18 - Drukarka Grilowa nie działa,2025-06-25 09:19:35.573000+02:00,Incydent,KVS18 - Drukarka Grilowa nie działa,kvs18 - drukarka grilowa nie działa,inne,0.5
SD-160535,CSO - Nie ma promocji poziomkowej,2025-06-25 09:18:29.705000+02:00,Incydent,CSO - Nie ma promocji poziomkowej,cso - nie ma promocji poziomkowej,inne,0.5
SD-160534,MyStore Brak danych oraz 0/0 na monitorach,2025-06-25 09:17:56.845000+02:00,Incydent,MyStore Brak danych oraz 0/0 na monitorach,mystore brak danych oraz 0/0 na monitorach,inne,0.5
SD-160533,POS24 - POS Not initialized,2025-06-25 09:16:50.315000+02:00,Incydent,POS24 - POS Not initialized,pos24 - pos not initialized,inne,0.5
SD-160532,RHS01/GSC01 - problem z produkcją,2025-06-25 09:16:28.924000+02:00,Incydent,RHS01/GSC01 - problem z produkcją,rhs01/gsc01 - problem z produkcją,inne,0.5
SD-160530,Cso25 - Brak wiązki światła,2025-06-25 09:14:38.892000+02:00,Incydent,Cso25 - Brak wiązki światła,cso25 - brak wiązki światła,inne,0.5
SD-160529,[Telefon serwisowy] kvs19 weryfikacja drukarki grill,2025-06-25 09:14:33.019000+02:00,Incydent,[Telefon serwisowy] kvs19 weryfikacja drukarki grill,[telefon serwisowy] kvs19 weryfikacja drukarki grill,inne,0.5
SD-160528,iDMB - FC1 Czarny ekran,2025-06-25 09:13:28.178000+02:00,Incydent,iDMB - FC1 Czarny ekran,idmb - fc1 czarny ekran,inne,0.5
SD-160527,Wyłączenie usługi MOP,2025-06-25 09:11:10.008000+02:00,Usługa,Wyłączenie usługi MOP,wyłączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-160526,Kiosk nie wykrywania drukarki ,2025-06-25 09:10:52.834000+02:00,Incydent,Kiosk nie wykrywania drukarki,kiosk nie wykrywania drukarki,inne,0.5
SD-160525,CSO - błędna promocja,2025-06-25 09:09:26.709000+02:00,Incydent,CSO - błędna promocja,cso - błędna promocja,inne,0.5
SD-160524,Woda w kubeczku - receptura,2025-06-25 09:04:12.801000+02:00,Incydent,Woda w kubeczku - receptura,woda w kubeczku - receptura,inne,0.5
SD-160523,MOP DF - Brak fiskalizacji,2025-06-25 09:02:06.744000+02:00,Incydent,MOP DF - Brak fiskalizacji,mop df - brak fiskalizacji,inne,0.5
SD-160521,BOS01 - błędna godzina,2025-06-25 08:59:52.580000+02:00,Incydent,BOS01 - błędna godzina,bos01 - błędna godzina,inne,0.5
SD-160520,POS06 - Szuflada się nie otwiera,2025-06-25 08:55:38.760000+02:00,Incydent,POS06 - Szuflada się nie otwiera,pos06 - szuflada się nie otwiera,inne,0.5
SD-160519,Nie działa tablet zebra ,2025-06-25 08:54:20.078000+02:00,Incydent,Nie działa tablet zebra,nie działa tablet zebra,inne,0.5
SD-160518,Mystore - nie uruchamia się,2025-06-25 08:54:07.367000+02:00,Incydent,Mystore - nie uruchamia się,mystore - nie uruchamia się,inne,0.5
SD-160517,Pamięć fiskalna zapełniona w 90%,2025-06-25 08:53:36.758000+02:00,Incydent,Pamięć fiskalna zapełniona w 90%,pamięć fiskalna zapełniona w 90%,inne,0.5
SD-160515,KVS29 Nie pinguje,2025-06-25 08:47:59.245000+02:00,Incydent,KVS29 Nie pinguje,kvs29 nie pinguje,inne,0.5
SD-160514,HWA01 - Zacięty. Pinguje. Brak wstępu do PsExec,2025-06-25 08:44:26.300000+02:00,Incydent,HWA01 - Zacięty. Pinguje. Brak wstępu do PsExec,hwa01 - zacięty. pinguje. brak wstępu do psexec,inne,0.5
SD-160511,iDMB - brak produktu,2025-06-25 08:41:44.999000+02:00,Incydent,iDMB - brak produktu,idmb - brak produktu,inne,0.5
SD-160509,WYSE .13 - Zła rozdzielczość,2025-06-25 08:36:25.171000+02:00,Incydent,WYSE .13 - Zła rozdzielczość,wyse .13 - zła rozdzielczość,inne,0.5
SD-160508,MFA - Wygenerowanie nowych kodów,2025-06-25 08:35:38.843000+02:00,Usługa,MFA - Wygenerowanie nowych kodów,mfa - wygenerowanie nowych kodów,inne,0.5
SD-160507,ODMB - menu nocne,2025-06-25 08:34:02.923000+02:00,Incydent,ODMB - menu nocne,odmb - menu nocne,inne,0.5
SD-160506,WebCockpit w zakładce productmix/Flexpmx przestały zaciągać się dane do raportów od 5 czerwca ,2025-06-25 08:33:15.326000+02:00,Incydent,WebCockpit w zakładce productmix/Flexpmx przestały zaciągać się dane do raportów od 5 czerwca,webcockpit w zakładce productmix/flexpmx przestały zaciągać się dane do raportów od 5 czerwca,inne,0.5
SD-160505,"IDMB MCC - ""brak"" przy cenie poziomkowej latte",2025-06-25 08:33:14.295000+02:00,Incydent,"IDMB MCC - ""brak"" przy cenie poziomkowej latte","idmb mcc - ""brak"" przy cenie poziomkowej latte",inne,0.5
SD-160504,iDMB MCC - Brak poziomkowej latte,2025-06-25 08:31:35.135000+02:00,Incydent,iDMB MCC - Brak poziomkowej latte,idmb mcc - brak poziomkowej latte,inne,0.5
SD-160503,KVS09 - Nie działa dotyk,2025-06-25 08:24:48.255000+02:00,Incydent,KVS09 - Nie działa dotyk,kvs09 - nie działa dotyk,inne,0.5
SD-160502,iDMB - zła cena,2025-06-25 08:23:15.215000+02:00,Incydent,iDMB - zła cena,idmb - zła cena,inne,0.5
SD-160500,kasa 45. zebra ,2025-06-25 08:15:36.017000+02:00,Incydent,kasa 45. zebra,kasa 45. zebra,inne,0.5
SD-160499,POS03 - Komunikacja z monitorami niemożliwa,2025-06-25 08:14:12.687000+02:00,Incydent,POS03 - Komunikacja z monitorami niemożliwa,pos03 - komunikacja z monitorami niemożliwa,inne,0.5
SD-160498,iDMB - FC2 przygaszony ekran,2025-06-25 08:12:46.051000+02:00,Incydent,iDMB - FC2 przygaszony ekran,idmb - fc2 przygaszony ekran,inne,0.5
SD-160495,MOP - Odrzucane zamówienia,2025-06-25 08:03:56.256000+02:00,Incydent,MOP - Odrzucane zamówienia,mop - odrzucane zamówienia,inne,0.5
SD-160494,CLR - Brak kafelka promocji lokalnej Zestaw Raków we wszystkich Rest organizacji,2025-06-25 08:02:15.825000+02:00,Incydent,CLR - Brak kafelka promocji lokalnej Zestaw Raków we wszystkich Rest organizacji,clr - brak kafelka promocji lokalnej zestaw raków we wszystkich rest organizacji,POS – brak kafelków,0.9
SD-160491,Błędna cena na menubordach / CSO brak shake z kawą,2025-06-25 07:55:46.241000+02:00,Incydent,Błędna cena na menubordach / CSO brak shake z kawą,błędna cena na menubordach / cso brak shake z kawą,inne,0.5
SD-160490,McDonald's PL Katowice-61600163 Coates Support Case 00367876 Acknowledgment,2025-06-25 07:52:51.740000+02:00,Usługa,McDonald's PL Katowice-61600163 Coates Support Case 00367876 Acknowledgment,mcdonald's pl katowice-61600163 coates support case 00367876 acknowledgment,inne,0.5
SD-160488,"Kvs2,9 i orb - Czerwony ekran",2025-06-25 07:48:12.731000+02:00,Incydent,"Kvs2,9 i orb - Czerwony ekran","kvs2,9 i orb - czerwony ekran",inne,0.5
SD-160487,wyse .13 - nie pinguje ,2025-06-25 07:47:11.103000+02:00,Incydent,wyse .13 - nie pinguje,wyse .13 - nie pinguje,inne,0.5
SD-160486,Drukarka nie drukuje slipów,2025-06-25 07:42:24.966000+02:00,Incydent,Drukarka nie drukuje slipów,drukarka nie drukuje slipów,inne,0.5
SD-160485,POS19 - kasa zablokowana,2025-06-25 07:41:30.217000+02:00,Incydent,POS19 - kasa zablokowana,pos19 - kasa zablokowana,inne,0.5
SD-160484,Laptop personalnej - długo się aktualizuje,2025-06-25 07:41:23.954000+02:00,Incydent,Laptop personalnej - długo się aktualizuje,laptop personalnej - długo się aktualizuje,inne,0.5
SD-160483,POS01 - Nie można przyjąć płątności,2025-06-25 07:40:23.578000+02:00,Incydent,POS01 - Nie można przyjąć płątności,pos01 - nie można przyjąć płątności,inne,0.5
SD-160482,CSO - nie można zalogować kiosków,2025-06-25 07:40:01.484000+02:00,Incydent,CSO - nie można zalogować kiosków,cso - nie można zalogować kiosków,inne,0.5
SD-160480,spadek,2025-06-25 07:38:37.656000+02:00,Usługa,spadek,spadek,inne,0.5
SD-160477,Reflexis server unavailable,2025-06-25 07:35:07.288000+02:00,Incydent,Reflexis server unavailable,reflexis server unavailable,inne,0.5
SD-160476,POS - brakujący produkt,2025-06-25 07:34:25.452000+02:00,Incydent,POS - brakujący produkt,pos - brakujący produkt,POS – brak kafelków,0.9
SD-160475,Błąd obcinacza,2025-06-25 07:34:15.025000+02:00,Incydent,Błąd obcinacza,błąd obcinacza,inne,0.5
SD-160474,POS24 - Brak ikon/kafelków,2025-06-25 07:31:46.887000+02:00,Incydent,POS24 - Brak ikon/kafelków,pos24 - brak ikon/kafelków,POS – brak kafelków,0.9
SD-160473,iDMB - Poziomkowa latte wyprzedana,2025-06-25 07:31:14.923000+02:00,Incydent,iDMB - Poziomkowa latte wyprzedana,idmb - poziomkowa latte wyprzedana,inne,0.5
SD-160471,POS01 - nie otwiera się szufalda,2025-06-25 07:27:36.242000+02:00,Incydent,POS01 - nie otwiera się szufalda,pos01 - nie otwiera się szufalda,inne,0.5
SD-160470,"RHS01, 02 - Prośba o włączenie po awarii prądu",2025-06-25 07:25:30.611000+02:00,Incydent,"RHS01, 02 - Prośba o włączenie po awarii prądu","rhs01, 02 - prośba o włączenie po awarii prądu",inne,0.5
SD-160468,FOE63 - Brak fiskalizacji,2025-06-25 07:23:00.709000+02:00,Incydent,FOE63 - Brak fiskalizacji,foe63 - brak fiskalizacji,inne,0.5
SD-160467,POS24 - line display,2025-06-25 07:22:19.773000+02:00,Incydent,POS24 - line display,pos24 - line display,inne,0.5
SD-160466,POS01 - Brak ikon/kafelków,2025-06-25 07:17:33.307000+02:00,Incydent,POS01 - Brak ikon/kafelków,pos01 - brak ikon/kafelków,POS – brak kafelków,0.9
SD-160465,brak kafelków z menu ,2025-06-25 07:17:30.163000+02:00,Incydent,brak kafelków z menu,brak kafelków z menu,POS – brak kafelków,0.9
SD-160464,tr - nie pinguje,2025-06-25 07:17:22.735000+02:00,Incydent,tr - nie pinguje,tr - nie pinguje,inne,0.5
SD-160462,POS01 - Brak kafelków,2025-06-25 07:13:07.256000+02:00,Incydent,POS01 - Brak kafelków,pos01 - brak kafelków,POS – brak kafelków,0.9
SD-160461,IDMB/CSO- brak kawy poziomkowej na ekranach,2025-06-25 07:12:47.756000+02:00,Incydent,IDMB/CSO- brak kawy poziomkowej na ekranach,idmb/cso- brak kawy poziomkowej na ekranach,inne,0.5
SD-160460,DF MOP - Brak stałego zasilania,2025-06-25 07:12:17.053000+02:00,Incydent,DF MOP - Brak stałego zasilania,df mop - brak stałego zasilania,inne,0.5
SD-160458,pusty ekran kasowy ,2025-06-25 07:10:54.888000+02:00,Incydent,pusty ekran kasowy,pusty ekran kasowy,inne,0.5
SD-160457,RFM - Nie podegrała się na POS03,2025-06-25 07:08:40.700000+02:00,Incydent,RFM - Nie podegrała się na POS03,rfm - nie podegrała się na pos03,inne,0.5
SD-160456,DF MOP - nie działa prawidłowo,2025-06-25 07:06:36.402000+02:00,Incydent,DF MOP - nie działa prawidłowo,df mop - nie działa prawidłowo,inne,0.5
SD-160455,Brak możliwości zalogowania się na kase,2025-06-25 07:06:11.473000+02:00,Incydent,Brak możliwości zalogowania się na kase,brak możliwości zalogowania się na kase,inne,0.5
SD-160454,POS02 - Brak ikon/kafelków,2025-06-25 07:01:57.293000+02:00,Incydent,POS02 - Brak ikon/kafelków,pos02 - brak ikon/kafelków,POS – brak kafelków,0.9
SD-160453,POS - Produkt niedostepny,2025-06-25 07:01:34.405000+02:00,Incydent,POS - Produkt niedostepny,pos - produkt niedostepny,inne,0.5
SD-160452,POS03 - czerwone M,2025-06-25 06:59:03.526000+02:00,Incydent,POS03 - czerwone M,pos03 - czerwone m,inne,0.5
SD-160451,TR - Zablokowany nie można się odbić,2025-06-25 06:55:53.502000+02:00,Incydent,TR - Zablokowany nie można się odbić,tr - zablokowany nie można się odbić,inne,0.5
SD-160450,Na monitorze nr. 9 przy OAT  wyświetla się komunikat nieprawidłowy dzień biznesowy dla kasy wirtualnej MOP. Zamówienia MOP są odrzucane,2025-06-25 06:55:32.488000+02:00,Incydent,Na monitorze nr. 9 przy OAT  wyświetla się komunikat nieprawidłowy dzień biznesowy dla kasy wirtualnej MOP. Zamówienia MOP są odrzucane,na monitorze nr. 9 przy oat  wyświetla się komunikat nieprawidłowy dzień biznesowy dla kasy wirtualnej mop. zamówienia mop są odrzucane,inne,0.5
