key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-163423,Frytki nie wyświetlają się na ekranie nad frytką,2025-07-01 08:18:53.100000+02:00,Incydent,Frytki nie wyświetlają się na ekranie nad frytką,frytki nie wyświetlają się na ekranie nad frytką,inne,0.5
SD-163422,MyStore - Błąd przy raporcie odchyleń ,2025-07-01 08:15:15.417000+02:00,Incydent,MyStore - Błąd przy raporcie odchyleń,mystore - błąd przy raporcie odchyleń,inne,0.5
SD-163421,POS - Newpos Blocked,2025-07-01 08:15:10.619000+02:00,Incydent,POS - Newpos Blocked,pos - newpos blocked,inne,0.5
SD-163420,MS - brakuje wrinu 99999,2025-07-01 08:10:20.289000+02:00,Incydent,MS - brakuje wrinu 99999,ms - brakuje wrinu 99999,inne,0.5
SD-163419,Prośba o włącznie MOP,2025-07-01 08:10:17.330000+02:00,Usługa,Prośba o włącznie MOP,prośba o włącznie mop,inne,0.5
SD-163417,MS - 26.06 brak inwentaryzacji na frytkach,2025-07-01 08:09:08.607000+02:00,Incydent,MS - 26.06 brak inwentaryzacji na frytkach,ms - 26.06 brak inwentaryzacji na frytkach,inne,0.5
SD-163416,Eprod - brak projekcji,2025-07-01 08:08:28.342000+02:00,Incydent,Eprod - brak projekcji,eprod - brak projekcji,inne,0.5
SD-163415,Mystore - brak widocznego raportu PMIX,2025-07-01 08:04:37.725000+02:00,Incydent,Mystore - brak widocznego raportu PMIX,mystore - brak widocznego raportu pmix,inne,0.5
SD-163414,ORB01 - Czerwone M,2025-07-01 08:02:03.264000+02:00,Incydent,ORB01 - Czerwone M,orb01 - czerwone m,inne,0.5
SD-163413,Prośba o odblokowanie zamówień MOP,2025-07-01 07:59:25.769000+02:00,Incydent,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163411,CSO27 - nie pinguje,2025-07-01 07:54:39.862000+02:00,Incydent,CSO27 - nie pinguje,cso27 - nie pinguje,inne,0.5
SD-163410,MyStore prośba o usunięcie odbicia czasowego,2025-07-01 07:53:38.725000+02:00,Incydent,MyStore prośba o usunięcie odbicia czasowego,mystore prośba o usunięcie odbicia czasowego,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163409,Problem z logowanie na Maila ,2025-07-01 07:53:17.234000+02:00,Incydent,Problem z logowanie na Maila,problem z logowanie na maila,inne,0.5
SD-163406,MyStore - Prośba o rekalkulacje na 30.06,2025-07-01 07:43:51.397000+02:00,Incydent,MyStore - Prośba o rekalkulacje na 30.06,mystore - prośba o rekalkulacje na 30.06,inne,0.5
SD-163405,MyStore - opak. zbiorcze - książeczki,2025-07-01 07:43:01.450000+02:00,Usługa,MyStore - opak. zbiorcze - książeczki,mystore - opak. zbiorcze - książeczki,inne,0.5
SD-163404,Prośba o odblokowanie zamówień MOP,2025-07-01 07:42:57.538000+02:00,Incydent,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163403,MOP - prośba o włączenie / wyłączenie,2025-07-01 07:41:23.080000+02:00,Usługa,MOP - prośba o włączenie / wyłączenie,mop - prośba o włączenie / wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163401,spadek,2025-07-01 07:40:23.737000+02:00,Usługa,spadek,spadek,inne,0.5
SD-163400,brak wrin,2025-07-01 07:40:22.200000+02:00,Incydent,brak wrin,brak wrin,inne,0.5
SD-163399,brak wrin,2025-07-01 07:39:57.651000+02:00,Incydent,brak wrin,brak wrin,inne,0.5
SD-163398,ODMB - double right na linii 1 ma zmienione kolory,2025-07-01 07:39:24.188000+02:00,Incydent,ODMB - double right na linii 1 ma zmienione kolory,odmb - double right na linii 1 ma zmienione kolory,inne,0.5
SD-163397,Problem z dostępem do poczty managerskiej z laptopa personalnego,2025-07-01 07:37:01.333000+02:00,Incydent,Problem z dostępem do poczty managerskiej z laptopa personalnego,problem z dostępem do poczty managerskiej z laptopa personalnego,inne,0.5
SD-163395,RE: Sprzedaż 30.06,2025-07-01 07:33:51.532000+02:00,Usługa,RE: Sprzedaż 30.06,re: sprzedaż 30.06,inne,0.5
SD-163394,brak danych pmx,2025-07-01 07:32:41.944000+02:00,Incydent,brak danych pmx,brak danych pmx,inne,0.5
SD-163393,MyStore - Brak Zużycia ,2025-07-01 07:31:37.940000+02:00,Incydent,MyStore - Brak Zużycia,mystore - brak zużycia,inne,0.5
SD-163391,Prośba o rekalkulacje,2025-07-01 07:28:49.298000+02:00,Incydent,Prośba o rekalkulacje,prośba o rekalkulacje,inne,0.5
SD-163389,POS24 - Brak kafelków,2025-07-01 07:27:02.596000+02:00,Incydent,POS24 - Brak kafelków,pos24 - brak kafelków,POS – brak kafelków,0.9
SD-163388,CR.240 - wyskakuje błąd komunikacji,2025-07-01 07:26:48.127000+02:00,Incydent,CR.240 - wyskakuje błąd komunikacji,cr.240 - wyskakuje błąd komunikacji,inne,0.5
SD-163387,MyStore - Brak Raportu PMX,2025-07-01 07:26:30.508000+02:00,Incydent,MyStore - Brak Raportu PMX,mystore - brak raportu pmx,inne,0.5
SD-163386,KVS - złe godziny,2025-07-01 07:26:23.349000+02:00,Incydent,KVS - złe godziny,kvs - złe godziny,inne,0.5
SD-163385,Korekta błędnie wbitych strat,2025-07-01 07:25:25.775000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163383,MS - inwentaryzacja szklanek,2025-07-01 07:24:08.028000+02:00,Incydent,MS - inwentaryzacja szklanek,ms - inwentaryzacja szklanek,inne,0.5
SD-163382,KVS22 - Dotyk nie działa,2025-07-01 07:23:49.559000+02:00,Incydent,KVS22 - Dotyk nie działa,kvs22 - dotyk nie działa,inne,0.5
SD-163381,Włączenie zamówień mobilnych ,2025-07-01 07:23:42.271000+02:00,Incydent,Włączenie zamówień mobilnych,włączenie zamówień mobilnych,inne,0.5
SD-163380,Brak raportu pmx ,2025-07-01 07:21:53.593000+02:00,Incydent,Brak raportu pmx,brak raportu pmx,inne,0.5
SD-163379,Mystore - prośba o rekalkulację,2025-07-01 07:20:42.773000+02:00,Incydent,Mystore - prośba o rekalkulację,mystore - prośba o rekalkulację,inne,0.5
SD-163378,MS - brak raportu PMX,2025-07-01 07:20:39.678000+02:00,Incydent,MS - brak raportu PMX,ms - brak raportu pmx,inne,0.5
SD-163377,KVS03 czerwone M,2025-07-01 07:20:02.465000+02:00,Incydent,KVS03 czerwone M,kvs03 czerwone m,inne,0.5
SD-163376,KVS17 - gpr nie drukuje nalepek,2025-07-01 07:19:55.148000+02:00,Incydent,KVS17 - gpr nie drukuje nalepek,kvs17 - gpr nie drukuje nalepek,inne,0.5
SD-163375,POS19 - problem z dotykiem,2025-07-01 07:19:16.018000+02:00,Incydent,POS19 - problem z dotykiem,pos19 - problem z dotykiem,inne,0.5
SD-163374,POS01 - płatności kartą przechodzą wolno,2025-07-01 07:18:39.661000+02:00,Incydent,POS01 - płatności kartą przechodzą wolno,pos01 - płatności kartą przechodzą wolno,inne,0.5
SD-163373,FOE63 - status close,2025-07-01 07:17:42.917000+02:00,Incydent,FOE63 - status close,foe63 - status close,inne,0.5
SD-163372,MOP - prośba o włączenie,2025-07-01 07:17:31.883000+02:00,Usługa,MOP - prośba o włączenie,mop - prośba o włączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163371,MOP - prośba o włączenie usługi,2025-07-01 07:17:19.330000+02:00,Usługa,MOP - prośba o włączenie usługi,mop - prośba o włączenie usługi,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163370,HWA01 - nie działa,2025-07-01 07:16:49.891000+02:00,Incydent,HWA01 - nie działa,hwa01 - nie działa,inne,0.5
SD-163369,POS03 - brak kafelków,2025-07-01 07:16:34.679000+02:00,Incydent,POS03 - brak kafelków,pos03 - brak kafelków,POS – brak kafelków,0.9
SD-163368,MAP - Brak możliwości zalogowania się na office pc,2025-07-01 07:16:34.300000+02:00,Incydent,MAP - Brak możliwości zalogowania się na office pc,map - brak możliwości zalogowania się na office pc,inne,0.5
SD-163367,POS07 - brak ikonek na kasie ,2025-07-01 07:12:38.165000+02:00,Incydent,POS07 - brak ikonek na kasie,pos07 - brak ikonek na kasie,POS – brak kafelków,0.9
SD-163366,FOE63 - zły dzień biznesowy,2025-07-01 07:11:15.656000+02:00,Incydent,FOE63 - zły dzień biznesowy,foe63 - zły dzień biznesowy,inne,0.5
SD-163364,FOE63 - brak fiskalizacji zamówień,2025-07-01 07:07:37.944000+02:00,Incydent,FOE63 - brak fiskalizacji zamówień,foe63 - brak fiskalizacji zamówień,inne,0.5
SD-163363,POS24 - zaciął się na logowaniu ,2025-07-01 07:06:41.856000+02:00,Incydent,POS24 - zaciął się na logowaniu,pos24 - zaciął się na logowaniu,inne,0.5
SD-163362,Prośba o włączenie MOP,2025-07-01 07:06:37.844000+02:00,Usługa,Prośba o włączenie MOP,prośba o włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163361,Problem przy wypłacaniu gotówki ,2025-07-01 07:05:52.088000+02:00,Incydent,Problem przy wypłacaniu gotówki,problem przy wypłacaniu gotówki,inne,0.5
SD-163360,Mystore - prośba o rekalkulację z całego miesiąca,2025-07-01 07:05:37.673000+02:00,Incydent,Mystore - prośba o rekalkulację z całego miesiąca,mystore - prośba o rekalkulację z całego miesiąca,inne,0.5
SD-163359,Sprzedaż 30.06,2025-07-01 07:03:51.319000+02:00,Usługa,Sprzedaż 30.06,sprzedaż 30.06,inne,0.5
SD-163358,Wprowadzenie sprzedaży za dzień 01.07,2025-07-01 07:03:50.365000+02:00,Usługa,Wprowadzenie sprzedaży za dzień 01.07,wprowadzenie sprzedaży za dzień 01.07,inne,0.5
SD-163357,MOP - prośba o włączenie usługi,2025-07-01 07:01:20.844000+02:00,Usługa,MOP - prośba o włączenie usługi,mop - prośba o włączenie usługi,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163356,POS02 - Brak kafelków ,2025-07-01 07:01:10.404000+02:00,Incydent,POS02 - Brak kafelków,pos02 - brak kafelków,POS – brak kafelków,0.9
SD-163355,POS01 - Brak kafelków ,2025-07-01 07:00:49.206000+02:00,Incydent,POS01 - Brak kafelków,pos01 - brak kafelków,POS – brak kafelków,0.9
SD-163354,Raport PMX nie wczytuje się ,2025-07-01 07:00:25.977000+02:00,Incydent,Raport PMX nie wczytuje się,raport pmx nie wczytuje się,inne,0.5
SD-163353,POS - No Response Message,2025-07-01 06:59:10.622000+02:00,Incydent,POS - No Response Message,pos - no response message,inne,0.5
SD-163352,POS03 - Brak górnego paska na kasie ,2025-07-01 06:58:08.109000+02:00,Incydent,POS03 - Brak górnego paska na kasie,pos03 - brak górnego paska na kasie,POS – brak kafelków,0.9
SD-163351,POS02/06 - Brak Kafelków ,2025-07-01 06:56:43.991000+02:00,Incydent,POS02/06 - Brak Kafelków,pos02/06 - brak kafelków,POS – brak kafelków,0.9
SD-163350,POS24 - brak kafelków NP,2025-07-01 06:56:25.852000+02:00,Incydent,POS24 - brak kafelków NP,pos24 - brak kafelków np,POS – brak kafelków,0.9
SD-163349,Prośba o odblokowanie zamówień MOP,2025-07-01 06:52:47.408000+02:00,Incydent,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163348,Brak danych w Raporcie PMX,2025-07-01 06:51:46.161000+02:00,Incydent,Brak danych w Raporcie PMX,brak danych w raporcie pmx,inne,0.5
SD-163347,POS06 - brak kafelków,2025-07-01 06:51:13.246000+02:00,Incydent,POS06 - brak kafelków,pos06 - brak kafelków,POS – brak kafelków,0.9
SD-163346,DRP różni się od raportu operacyjnego,2025-07-01 06:51:04.412000+02:00,Incydent,DRP różni się od raportu operacyjnego,drp różni się od raportu operacyjnego,inne,0.5
SD-163345,Prosimy o nr kuponów do blokowania MojeM okazYEAH,2025-07-01 06:50:32.670000+02:00,Incydent,Prosimy o nr kuponów do blokowania MojeM okazYEAH,prosimy o nr kuponów do blokowania mojem okazyeah,inne,0.5
SD-163344,MyStore - problem z nieplanowaną dostawą,2025-07-01 06:50:13.012000+02:00,Incydent,MyStore - problem z nieplanowaną dostawą,mystore - problem z nieplanowaną dostawą,inne,0.5
SD-163343,POS24 - brak kafelków NP,2025-07-01 06:47:48.885000+02:00,Incydent,POS24 - brak kafelków NP,pos24 - brak kafelków np,POS – brak kafelków,0.9
SD-163342,Prośba o odblokowanie zamówień MOP,2025-07-01 06:46:04.804000+02:00,Incydent,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163341,Włączenie usługi MOP,2025-07-01 06:45:27.832000+02:00,Usługa,Włączenie usługi MOP,włączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163340,Drukarka BO - Komunikat Ciężki papier,2025-07-01 06:42:05.619000+02:00,Incydent,Drukarka BO - Komunikat Ciężki papier,drukarka bo - komunikat ciężki papier,inne,0.5
SD-163339,"Wentylator w tablecie ""Zebra"" głośno pracuje.",2025-07-01 06:40:02.152000+02:00,Incydent,"Wentylator w tablecie ""Zebra"" głośno pracuje.","wentylator w tablecie ""zebra"" głośno pracuje.",inne,0.5
SD-163338,nieprawidłowy dzień biznesowy ,2025-07-01 06:39:33.519000+02:00,Incydent,nieprawidłowy dzień biznesowy,nieprawidłowy dzień biznesowy,Waystation – Nieprawidłowy dzień biznesowy,0.9
SD-163336,Prośba o odblokowanie zamówień MOP,2025-07-01 06:38:22.099000+02:00,Incydent,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163335,receptury,2025-07-01 06:37:53.443000+02:00,Incydent,receptury,receptury,inne,0.5
SD-163334,MyStore - brak danych w raporcie PMX,2025-07-01 06:35:54.790000+02:00,Incydent,MyStore - brak danych w raporcie PMX,mystore - brak danych w raporcie pmx,inne,0.5
SD-163333,POS/CSO - NewPos Blocked McDonalds,2025-07-01 06:35:15.213000+02:00,Incydent,POS/CSO - NewPos Blocked McDonalds,pos/cso - newpos blocked mcdonalds,inne,0.5
SD-163332,POS24 - Kasa zawiesiła się,2025-07-01 06:34:33.162000+02:00,Incydent,POS24 - Kasa zawiesiła się,pos24 - kasa zawiesiła się,inne,0.5
SD-163331,Problemy z zejściem,2025-07-01 06:34:06.804000+02:00,Incydent,Problemy z zejściem,problemy z zejściem,inne,0.5
SD-163330,Drukarka MOP - Nieprawidłowy dzień biznesowy ,2025-07-01 06:31:34.256000+02:00,Incydent,Drukarka MOP - Nieprawidłowy dzień biznesowy,drukarka mop - nieprawidłowy dzień biznesowy,inne,0.5
SD-163329,MOP - Prośba o odblokowanie,2025-07-01 06:31:01.217000+02:00,Usługa,MOP - Prośba o odblokowanie,mop - prośba o odblokowanie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163327,Waystation offline - brak przyczyny wystąpienia,2025-07-01 06:31:00.076000+02:00,Poważny Incydent,Waystation offline - brak przyczyny wystąpienia,waystation offline - brak przyczyny wystąpienia,inne,0.5
SD-163326,Problem z cashcollectorem ,2025-07-01 06:28:37.590000+02:00,Usługa,Problem z cashcollectorem,problem z cashcollectorem,inne,0.5
SD-163325,Mystore - prośba o wykonanie rekalkulacji,2025-07-01 06:26:40.371000+02:00,Incydent,Mystore - prośba o wykonanie rekalkulacji,mystore - prośba o wykonanie rekalkulacji,inne,0.5
SD-163324,Włączenie MOP,2025-07-01 06:25:41.738000+02:00,Incydent,Włączenie MOP,włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163323,MOP - brak fiskalizacji,2025-07-01 06:25:36.551000+02:00,Incydent,MOP - brak fiskalizacji,mop - brak fiskalizacji,inne,0.5
SD-163322,KVS01 - Nie działa BumpBar,2025-07-01 06:24:24.505000+02:00,Incydent,KVS01 - Nie działa BumpBar,kvs01 - nie działa bumpbar,inne,0.5
SD-163321,POS - brak kafelków,2025-07-01 06:23:27.270000+02:00,Incydent,POS - brak kafelków,pos - brak kafelków,POS – brak kafelków,0.9
SD-163320,Drukarka OAT - nie drukuje,2025-07-01 06:22:06.457000+02:00,Incydent,Drukarka OAT - nie drukuje,drukarka oat - nie drukuje,inne,0.5
SD-163319,Autorelease - nie wpada automatycznie,2025-07-01 06:21:28.612000+02:00,Incydent,Autorelease - nie wpada automatycznie,autorelease - nie wpada automatycznie,Autorelease – nie wpada automatycznie,0.9
SD-163318,Problem z zamknięciem dnia biznesowego w mystore,2025-07-01 06:20:11.163000+02:00,Incydent,Problem z zamknięciem dnia biznesowego w mystore,problem z zamknięciem dnia biznesowego w mystore,inne,0.5
SD-163317,POS - brak kafelków,2025-07-01 06:18:01.851000+02:00,Incydent,POS - brak kafelków,pos - brak kafelków,POS – brak kafelków,0.9
SD-163316,MyStore - Szklanki nie właściwe zużycie ,2025-07-01 06:17:42.610000+02:00,Usługa,MyStore - Szklanki nie właściwe zużycie,mystore - szklanki nie właściwe zużycie,inne,0.5
SD-163315,POS07 - brak kafelków,2025-07-01 06:16:21.895000+02:00,Incydent,POS07 - brak kafelków,pos07 - brak kafelków,POS – brak kafelków,0.9
SD-163313,Straty półproduktu - nie pokazują się straty po zapisaniu ,2025-07-01 06:14:06.416000+02:00,Usługa,Straty półproduktu - nie pokazują się straty po zapisaniu,straty półproduktu - nie pokazują się straty po zapisaniu,inne,0.5
SD-163312,POS02 - zły dzień biznesowy,2025-07-01 06:07:47.079000+02:00,Incydent,POS02 - zły dzień biznesowy,pos02 - zły dzień biznesowy,inne,0.5
SD-163311,MS - Dewiacja ,2025-07-01 06:06:21.042000+02:00,Incydent,MS - Dewiacja,ms - dewiacja,inne,0.5
SD-163310,Głuchy telefon,2025-07-01 06:04:46.540000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-163309,POS02 - admin logon,2025-07-01 06:04:14.395000+02:00,Incydent,POS02 - admin logon,pos02 - admin logon,inne,0.5
SD-163308,DF MOP - Brak Fiskalizacji ,2025-07-01 06:03:05.895000+02:00,Incydent,DF MOP - Brak Fiskalizacji,df mop - brak fiskalizacji,inne,0.5
SD-163306,MOP - Prośba o włączenie MOP,2025-07-01 05:56:13.799000+02:00,Usługa,MOP - Prośba o włączenie MOP,mop - prośba o włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163304,POS07 - error synchronizing with fiscal printer,2025-07-01 05:52:30.438000+02:00,Incydent,POS07 - error synchronizing with fiscal printer,pos07 - error synchronizing with fiscal printer,inne,0.5
SD-163303,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-01 05:51:11.456000+02:00,Incydent,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-163302,POS07 - ładowanie na 50%,2025-07-01 05:51:04.275000+02:00,Incydent,POS07 - ładowanie na 50%,pos07 - ładowanie na 50%,inne,0.5
SD-163301,Mop - brak fiskalizacji zamówień ,2025-07-01 05:49:13.182000+02:00,Incydent,Mop - brak fiskalizacji zamówień,mop - brak fiskalizacji zamówień,inne,0.5
SD-163300,Zamówienia nie wpadają z kas/kiosków na monitory.,2025-07-01 05:46:48.416000+02:00,Incydent,Zamówienia nie wpadają z kas/kiosków na monitory.,zamówienia nie wpadają z kas/kiosków na monitory.,inne,0.5
SD-163298,Newpos - produkcja none,2025-07-01 05:37:28.862000+02:00,Incydent,Newpos - produkcja none,newpos - produkcja none,inne,0.5
SD-163297,Brak zużycia ,2025-07-01 05:36:37.160000+02:00,Incydent,Brak zużycia,brak zużycia,inne,0.5
SD-163296,MS9 - brak danych w raporcie PMX,2025-07-01 05:32:29.155000+02:00,Incydent,MS9 - brak danych w raporcie PMX,ms9 - brak danych w raporcie pmx,inne,0.5
SD-163295,Korekta błędnie wbitych strat,2025-07-01 05:30:15.327000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163294,Prośba o wygenerowanie kodów MFA.,2025-07-01 05:29:34.302000+02:00,Usługa,Prośba o wygenerowanie kodów MFA.,prośba o wygenerowanie kodów mfa.,inne,0.5
SD-163292,Błędne zużycie  półproduktu ,2025-07-01 05:24:31.549000+02:00,Usługa,Błędne zużycie  półproduktu,błędne zużycie  półproduktu,inne,0.5
SD-163291,MS9 - brak danych w raporcie PMX,2025-07-01 05:11:29.072000+02:00,Incydent,MS9 - brak danych w raporcie PMX,ms9 - brak danych w raporcie pmx,inne,0.5
SD-163290,POS02 - Brak kafelków.S,2025-07-01 05:11:01.240000+02:00,Incydent,POS02 - Brak kafelków.S,pos02 - brak kafelków.s,POS – brak kafelków,0.9
SD-163289,Spadek,2025-07-01 05:10:48.278000+02:00,Usługa,Spadek,spadek,inne,0.5
SD-163288,Korekta błędnie wbitych strat,2025-07-01 05:10:16.293000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163287,IDMB - nie uruchomiły się automatycznie ekrany.,2025-07-01 05:10:06.721000+02:00,Incydent,IDMB - nie uruchomiły się automatycznie ekrany.,idmb - nie uruchomiły się automatycznie ekrany.,inne,0.5
SD-163286,POS - brak kafelków,2025-07-01 05:10:00.574000+02:00,Incydent,POS - brak kafelków,pos - brak kafelków,POS – brak kafelków,0.9
SD-163285,Nie można wyzerować dostawy nieplanowanej.,2025-07-01 05:08:03.837000+02:00,Incydent,Nie można wyzerować dostawy nieplanowanej.,nie można wyzerować dostawy nieplanowanej.,inne,0.5
SD-163283,Rekalkulacja,2025-07-01 05:05:33.300000+02:00,Usługa,Rekalkulacja,rekalkulacja,inne,0.5
SD-163282,MS9 - brak danych do wyświetlenia w raporcie PMX,2025-07-01 05:01:53.449000+02:00,Incydent,MS9 - brak danych do wyświetlenia w raporcie PMX,ms9 - brak danych do wyświetlenia w raporcie pmx,inne,0.5
SD-163281,Zamknięcie MyStore - rest zamknęła dzień za szybko,2025-07-01 05:01:45.846000+02:00,Incydent,Zamknięcie MyStore - rest zamknęła dzień za szybko,zamknięcie mystore - rest zamknęła dzień za szybko,inne,0.5
SD-163279,Zapytanie o wybicie dostawy,2025-07-01 04:57:20.593000+02:00,Usługa,Zapytanie o wybicie dostawy,zapytanie o wybicie dostawy,inne,0.5
SD-163278,KVS05 - nie pinguje ,2025-07-01 04:56:06.840000+02:00,Incydent,KVS05 - nie pinguje,kvs05 - nie pinguje,inne,0.5
SD-163276,Brak raportu PMX,2025-07-01 04:49:33.603000+02:00,Incydent,Brak raportu PMX,brak raportu pmx,inne,0.5
SD-163275,Błędne ceny,2025-07-01 04:49:04.194000+02:00,Incydent,Błędne ceny,błędne ceny,inne,0.5
SD-163274,"LineDisplay POS03, 06, 07, 08 - złe wyświetlanie",2025-07-01 04:47:28.572000+02:00,Incydent,"LineDisplay POS03, 06, 07, 08 - złe wyświetlanie","linedisplay pos03, 06, 07, 08 - złe wyświetlanie",inne,0.5
SD-163273,Zapytanie o wprowadzenie odstawy nie planowanej w trakcie zamykania dnia.,2025-07-01 04:45:48.905000+02:00,Incydent,Zapytanie o wprowadzenie odstawy nie planowanej w trakcie zamykania dnia.,zapytanie o wprowadzenie odstawy nie planowanej w trakcie zamykania dnia.,inne,0.5
SD-163271,Brak aktualnego cennika,2025-07-01 04:40:42.198000+02:00,Incydent,Brak aktualnego cennika,brak aktualnego cennika,inne,0.5
SD-163270,raport PMX nie łąduje się ,2025-07-01 04:37:47.912000+02:00,Incydent,raport PMX nie łąduje się,raport pmx nie łąduje się,inne,0.5
SD-163269,Bledna ilosc produktu KSIAZECZKI we wprowadzoniu inwentaryzacji ,2025-07-01 04:34:15.168000+02:00,Incydent,Bledna ilosc produktu KSIAZECZKI we wprowadzoniu inwentaryzacji,bledna ilosc produktu ksiazeczki we wprowadzoniu inwentaryzacji,inne,0.5
SD-163268,Korekta błędnie wbitych strat,2025-07-01 04:34:06.040000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163267,MS9 - zużycie po inwentaryzacji,2025-07-01 04:29:34.038000+02:00,Incydent,MS9 - zużycie po inwentaryzacji,ms9 - zużycie po inwentaryzacji,inne,0.5
SD-163266,POS2 - brak ikon,2025-07-01 04:25:23.838000+02:00,Incydent,POS2 - brak ikon,pos2 - brak ikon,POS – brak kafelków,0.9
SD-163265,Zapytanie o wprowadzenie transferów w trakcie zamknięcia dnia w MS.,2025-07-01 04:25:17.586000+02:00,Incydent,Zapytanie o wprowadzenie transferów w trakcie zamknięcia dnia w MS.,zapytanie o wprowadzenie transferów w trakcie zamknięcia dnia w ms.,inne,0.5
SD-163264,RFM - brak aktualizacji na kioskach,2025-07-01 04:13:13.969000+02:00,Incydent,RFM - brak aktualizacji na kioskach,rfm - brak aktualizacji na kioskach,inne,0.5
SD-163263,MOP - Prośba o włączenie MOP,2025-07-01 04:09:16.816000+02:00,Usługa,MOP - Prośba o włączenie MOP,mop - prośba o włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163262,POS01 - brak iko,2025-07-01 04:08:39.680000+02:00,Incydent,POS01 - brak iko,pos01 - brak iko,POS – brak kafelków,0.9
SD-163261,Ładowanie aktualizacji stanęło w miejscu,2025-07-01 04:06:41.841000+02:00,Incydent,Ładowanie aktualizacji stanęło w miejscu,ładowanie aktualizacji stanęło w miejscu,inne,0.5
SD-163260,MyStore - Dewiacja na NIE-POLICZALNYCH pp,2025-07-01 04:02:56.757000+02:00,Usługa,MyStore - Dewiacja na NIE-POLICZALNYCH pp,mystore - dewiacja na nie-policzalnych pp,inne,0.5
SD-163258,dewiacja nie produkt ,2025-07-01 03:57:41.594000+02:00,Incydent,dewiacja nie produkt,dewiacja nie produkt,inne,0.5
SD-163257,"CSO25,28,30 - niedostępne",2025-07-01 03:50:54.848000+02:00,Incydent,"CSO25,28,30 - niedostępne","cso25,28,30 - niedostępne",inne,0.5
SD-163256,Różnice między dwoma raportami ,2025-07-01 03:45:36.038000+02:00,Incydent,Różnice między dwoma raportami,różnice między dwoma raportami,inne,0.5
SD-163255,Brak zużycia na wrinie 163/037,2025-07-01 03:45:35.956000+02:00,Usługa,Brak zużycia na wrinie 163/037,brak zużycia na wrinie 163/037,inne,0.5
SD-163254,MyStore - Raport pmix - brak danych dla wybranego okresu,2025-07-01 03:40:01.108000+02:00,Incydent,MyStore - Raport pmix - brak danych dla wybranego okresu,mystore - raport pmix - brak danych dla wybranego okresu,inne,0.5
SD-163253,MS9 - raport PMX - Brak danych po zaznaczneiu miesiąca.,2025-07-01 03:38:59.173000+02:00,Incydent,MS9 - raport PMX - Brak danych po zaznaczneiu miesiąca.,ms9 - raport pmx - brak danych po zaznaczneiu miesiąca.,inne,0.5
SD-163252,Brak danych w PMX,2025-07-01 03:34:21.687000+02:00,Incydent,Brak danych w PMX,brak danych w pmx,inne,0.5
SD-163251,MyStore - Poznikały zużycia za 3 miesiące.,2025-07-01 03:33:12.701000+02:00,Usługa,MyStore - Poznikały zużycia za 3 miesiące.,mystore - poznikały zużycia za 3 miesiące.,inne,0.5
SD-163250,MyStore - zarządzanie PP - 80005 książeczki - błędna liczba w opakowaniu zbiorczym,2025-07-01 03:33:00.103000+02:00,Incydent,MyStore - zarządzanie PP - 80005 książeczki - błędna liczba w opakowaniu zbiorczym,mystore - zarządzanie pp - 80005 książeczki - błędna liczba w opakowaniu zbiorczym,inne,0.5
SD-163248,Brak zużycia na 4/176 26.06,2025-07-01 03:25:36.569000+02:00,Usługa,Brak zużycia na 4/176 26.06,brak zużycia na 4/176 26.06,inne,0.5
